Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
570	3554.6548	65.569336	3620.224	3489.0854	3438.8997	1129.2653	4021.841	69.983894	1000.0	995.5	1139999	250.81432	64.61575	299.16016	-160.36194	250.81335	64.62353	299.3	-163.26942	-252.17845	43.23365	140630.50448036194
571	3608.6782	53.81848	3662.4968	3554.8599	3334.356	727.8745	3717.9138	1158.7262	1000.0	931.2	1141999	251.07185	65.04175	315.92453	-181.10869	251.07176	65.04036	323.531	-190.54683	-252.78241	43.334316	140918.09124088287
572	3723.0942	48.331665	3771.426	3674.7627	2913.068	970.59314	3898.4724	848.2758	1000.0	806.8	1143999	251.4157	65.1747	312.04895	-183.94452	251.41606	65.173676	305.43393	-175.37814	-253.05122	43.412296	141197.43801999092
573	2917.714	933.9447	3627.888	1598.2003	3613.9546	824.8866	4056.241	1267.7444	829.6667	980.7	1145999	251.98732	64.88928	309.047	-134.70663	251.98854	64.885376	300.6996	-131.87968	-253.5245	43.31478	141489.21648097038
574	2571.6594	1770.0748	3982.6936	75.47642	3869.7	80.13529	4001.9412	3717.1936	676.3333	1000.0	1147999	251.9739	66.03277	308.9418	-197.34332	251.97337	66.027885	310.43265	-190.36136	-253.4764	44.39386	141785.47963881493
575	2198.4465	988.4838	3506.7974	1117.8746	3589.5269	611.0204	3915.2578	1773.3116	624.0	947.7	1149999	252.06345	66.8412	302.19815	-203.98222	252.06187	66.844826	312.86874	-239.96098	-253.58057	45.096264	142072.4812977314
576	3726.9082	54.7583	3781.6665	3672.15	2762.8274	1104.9491	3937.069	656.7774	1000.0	740.0	1151999	252.44322	67.27259	298.06467	-192.56729	252.4442	67.27378	318.44156	-200.14117	-254.02432	43.451977	142349.4240951538
577	2244.9983	1049.5752	3623.7107	1079.4318	3016.7402	1169.0845	4014.1787	947.39923	624.6667	779.2	1153999	253.11496	66.88762	306.74078	-219.57733	253.1158	66.88504	307.02466	-219.42096	-254.65941	42.1858	142626.5431408882
578	2557.7786	1579.8282	3706.6816	323.86853	3156.9106	1037.5483	4024.961	1494.0513	694.0	941.9	1155999	253.68356	66.44634	311.95847	-197.74614	253.68416	66.451904	299.46634	-210.66264	-255.2151	43.72015	142916.45505094528
579	3513.4775	3.8842773	3517.3618	3509.5933	3922.3218	80.34486	4048.4326	3803.6438	1000.0	1000.0	1157999	253.69704	67.23293	309.23926	-206.19603	253.6951	67.232216	302.02234	-239.32344	-255.28569	42.878212	143209.52371501923
580	2698.1343	824.3848	3727.2493	1709.1221	3083.5806	1367.0068	4086.449	396.84894	723.0	787.8	1159999	253.96564	67.04763	307.87308	-217.02678	253.96661	67.04369	300.9789	-218.6023	-255.36894	41.72407	143489.9187335968
581	3544.2168	198.01965	3742.2363	3346.197	3527.534	42.197697	3574.5454	3448.7036	1000.0	1000.0	1161999	254.29703	67.16543	304.02625	-234.46968	254.2966	67.16499	303.02304	-231.9881	-255.8715	48.239048	143786.17159986496
582	3699.3047	16.613892	3715.9185	3682.6907	3895.648	85.32712	4061.5088	3764.6008	1000.0	1000.0	1163999	254.71709	67.4713	312.50443	-251.46767	254.71696	67.48139	302.38086	-240.03105	-256.20236	42.94493	144079.43716073036
583	3888.7124	70.821655	3959.5342	3817.8909	3067.3354	924.1962	3707.2178	798.5006	1000.0	881.5	1165999	255.3047	67.189125	319.4083	-264.0613	255.30473	67.19477	310.88327	-261.7509	-256.6988	44.437233	144366.4174451828
584	3236.3984	259.03687	3495.4353	2977.3616	3378.225	1045.7177	3911.865	265.69803	914.5	908.1	1167999	255.59828	67.47088	302.07672	-234.12653	255.59874	67.47088	310.255	-233.91948	-257.0354	47.324646	144657.56271362305
585	1600.8785	1344.2129	3525.614	177.2928	3890.5007	144.67235	4075.3435	3573.0564	457.4	989.6	1169999	256.0001	67.603615	307.7035	-247.1724	256.00027	67.61042	310.38974	-247.12627	-257.59088	47.114902	144953.12440562248
586	3600.3635	128.0039	3728.3674	3472.3596	3775.9387	103.12499	3946.5288	3658.1028	964.0	1000.0	1171999	256.4321	67.42366	309.29633	-222.65611	256.43008	67.42873	314.59927	-224.7858	-258.1086	47.256634	145251.47280812263
587	3600.4019	42.64978	3643.0518	3557.7522	3881.437	161.00662	4039.1697	3491.1301	1000.0	1000.0	1173999	256.80847	67.39064	314.98566	-217.36873	256.80786	67.39699	346.77713	-221.86731	-258.41226	46.761734	145550.7181441784
588	3705.9536	59.30359	3765.257	3646.65	2228.126	2197.1526	4074.596	-2392.2642	1000.0	833.9	1175999	257.25095	66.88388	307.31824	-221.63109	257.25003	66.88544	320.8486	-230.30858	-258.72205	46.535633	145841.76824450493
589	3760.6409	33.76001	3794.401	3726.8809	3229.6929	1473.9073	4084.5625	196.11147	1000.0	819.5	1177999	257.1833	67.05477	304.51505	-196.43158	257.18225	67.05674	304.55338	-202.0828	-258.78793	49.658653	146131.20390868187
590	3757.2969	4.3168945	3761.6138	3752.98	3691.4243	363.25616	3940.5547	2651.2568	1000.0	970.2	1179999	257.30573	66.85415	310.4711	-222.04161	257.30594	66.858	309.89902	-232.59164	-258.984	46.456833	146430.0296804905
591	3529.367	251.81616	3781.183	3277.5508	3766.539	132.35175	3980.8726	3479.523	940.5	1000.0	1181999	257.7928	66.182495	319.72662	-195.91144	257.7942	66.18356	314.85687	-208.34402	-259.28802	45.43952	146729.16491246223
592	3661.1294	103.32654	3764.4558	3557.8027	3642.5266	781.3003	4018.4102	1312.7517	1000.0	936.6	1183999	257.60895	67.21534	310.15445	-199.00705	257.6061	67.225746	320.82874	-205.24214	-259.19287	47.313618	147030.32494544983
593	3524.0962	24.648193	3548.7444	3499.448	3540.3406	677.55634	4083.5876	2157.2327	1000.0	914.6	1185999	258.36115	66.08208	304.34573	-190.62004	258.36105	66.08501	312.68777	-249.85469	-259.98196	48.432137	147323.76416397095
594	3661.294	56.15625	3717.4502	3605.1377	3822.7434	111.07005	3957.066	3603.9717	1000.0	1000.0	1187999	258.17166	67.23052	316.83853	-205.79321	258.1725	67.23265	313.20255	-210.14711	-259.5838	43.709656	147625.23132491112
595	3790.3545	75.940186	3866.2947	3714.4143	3571.1353	421.2798	3863.5527	2335.081	1000.0	964.9	1189999	258.4415	67.11638	348.83505	-193.90413	258.44125	67.125374	326.23322	-210.41054	-259.857	46.551258	147929.14091539383
596	3637.029	65.96826	3702.9973	3571.0608	3697.4907	47.421707	3778.6433	3636.666	1000.0	1000.0	1191999	258.61752	67.249115	308.6565	-187.2976	258.6193	67.23942	300.27737	-198.07411	-260.40558	47.318363	148225.8634736538
597	3593.0159	3.8254395	3596.8413	3589.1904	2779.5137	1328.5099	3811.7693	156.28069	1000.0	751.0	1193999	258.92838	67.334206	319.35437	-278.44202	258.9286	67.33465	311.26416	-305.81845	-260.4849	46.78069	148510.24586510658
598	3588.3442	12.314575	3600.659	3576.0298	3719.4812	203.03026	3950.9817	3194.9954	982.5	1000.0	1195999	259.08533	67.22362	319.2048	-220.33475	259.0852	67.22616	304.29434	-216.86192	-260.39227	50.667908	148810.01382017136
599	3680.2002	106.60327	3786.8035	3573.597	3614.5579	953.8451	4073.166	779.6828	1000.0	923.6	1197999	258.9796	68.4755	319.6819	-281.98477	258.982	68.47312	317.3852	-264.0743	-260.10278	50.221516	149106.50012683868
600	3841.9495	51.618164	3893.5676	3790.3313	3857.866	108.84006	4021.0747	3651.6494	1000.0	1000.0	1199999	259.41235	68.32245	316.80124	-230.00006	259.40973	68.34102	327.468	-414.84454	-260.8414	49.156235	149411.93209791183
601	3581.186	154.26404	3735.4502	3426.922	2912.6445	1141.8652	3781.149	234.568	1000.0	842.2	1201999	259.31543	68.80411	331.39963	-229.99919	259.31686	68.82135	321.82828	-233.11018	-261.1058	56.423683	149700.9478635788
602	2982.0208	656.6394	3638.6602	2325.3813	3644.0125	50.65029	3754.7693	3582.108	855.0	1000.0	1203999	259.32047	69.057144	315.7502	-213.77121	259.32086	69.042404	323.25122	-229.77928	-261.1194	52.938736	150003.4413921833
603	3606.4358	5.3632812	3611.799	3601.0725	3513.0247	1038.8383	3994.5059	409.64508	1000.0	913.0	1205999	259.48618	68.80081	322.3122	-200.36244	259.48813	68.79613	322.20993	-250.34871	-260.98172	51.979492	150298.48874044418
604	3724.4404	13.251099	3737.6914	3711.1892	3537.9114	1004.8107	4006.044	529.48865	1000.0	914.1	1207999	259.85635	68.44585	317.73953	-235.1136	259.85632	68.450584	324.7903	-282.29807	-261.6205	47.758476	150595.84800076485
605	3306.1135	432.01556	3670.3643	2699.1975	3515.5554	962.01044	4002.9797	749.7996	899.6667	899.1	1209999	260.01443	67.61985	323.74176	-219.82797	260.015	67.6065	318.55078	-235.41837	-261.69244	50.09657	150892.89503765106
606	3028.0195	702.494	3730.5137	2325.5256	3206.02	1139.6205	3895.4443	538.0274	816.5	853.4	1211999	260.40555	66.609245	305.68124	-216.70073	260.40656	66.60937	311.17538	-257.37085	-262.09973	47.028038	151185.61973452568
607	2676.26	1206.1681	3570.6516	971.1653	3214.2544	1024.8582	3796.8733	825.96155	761.6667	866.7	1213999	260.8947	65.97757	322.3058	-229.0002	260.8943	65.983894	311.82407	-217.87483	-262.26443	46.791897	151481.01259851456
608	3736.9346	13.681152	3750.6157	3723.2534	2752.6519	1753.0138	3937.1326	-706.35724	1000.0	945.1	1215999	261.3658	65.34161	310.986	-190.84462	261.3671	65.33428	315.92935	-195.86421	-263.14297	43.619827	151781.96707344055
609	2003.6873	1455.647	3459.3342	548.04034	2578.5747	1878.4282	3806.5288	-2247.5256	964.0	857.5	1217999	261.6571	65.44509	320.7569	-197.36295	261.6567	65.45395	326.03973	-208.50108	-263.31464	41.57736	152080.1932308674
610	921.2365	2667.2961	3588.5327	-1746.0597	3666.3403	448.20862	4063.836	2372.293	1000.0	966.6	1219999	261.78198	65.88531	312.39975	-203.18254	261.78214	65.89393	316.96835	-216.14928	-263.2788	44.107315	152382.06059789658
611	2821.4624	827.2016	3648.664	1994.2609	3738.2793	275.98074	4004.4678	2942.6746	785.0	980.2	1221999	261.7332	67.14428	327.31613	-205.77345	261.73492	67.14137	326.5426	-213.63994	-263.45425	45.08739	152684.89672517776
612	3606.9304	2.5878906	3609.5183	3604.3425	3132.198	1067.8257	3818.0334	401.30396	1000.0	870.2	1223999	261.48145	68.55233	321.56165	-220.39452	261.481	68.55334	330.4212	-225.33954	-262.9492	45.19989	152983.1370010376
613	2555.339	1459.4948	3635.2407	492.05432	3752.9363	108.36269	3903.859	3556.3547	702.0	1000.0	1225999	261.57623	69.030045	330.26822	-215.9805	261.57755	69.02756	308.60648	-206.14967	-263.4177	45.026386	153293.63124728203
614	3609.7808	62.94812	3672.729	3546.8328	3708.4126	176.22359	3801.6501	3190.6816	1000.0	1000.0	1227999	262.1552	69.00641	341.59793	-205.07286	262.15305	69.01484	322.3543	-207.44073	-263.78	44.310314	153635.49323010445
615	1100.9513	2344.9233	3703.1064	-1980.4602	3786.8691	90.13507	3932.6582	3587.452	822.0	1000.0	1229999	261.6617	71.51196	316.96045	-219.02193	261.66025	71.5235	318.76822	-243.56052	-263.22174	43.652546	153977.5956404209
616	1466.0414	1649.6252	3789.6086	123.50609	3477.3418	760.23285	3915.0874	1216.8899	394.66666	933.0	1231999	261.56815	73.075935	321.1356	-244.32443	261.5677	73.07463	328.3043	-239.50789	-263.0727	47.88511	154327.4748299122
617	2227.5334	1326.4585	3724.0889	499.72534	2191.4465	1564.6725	3745.2727	-431.16724	627.3333	724.1	1233999	261.12732	75.422775	317.27798	-237.71376	261.12677	75.42567	320.74878	-252.29057	-263.08975	48.705532	154681.1647491455
618	3335.239	433.45895	3649.8994	2722.3086	3354.4597	950.27167	3986.2144	853.46155	913.0	863.6	1235999	261.23346	76.744934	321.58777	-323.32162	261.2328	76.75048	311.7047	-266.6469	-262.76022	51.932816	155061.21866178513
619	2554.591	1256.481	3811.072	1298.11	3626.1743	82.90304	3755.2268	3450.079	665.5	1000.0	1237999	261.4427	77.665695	314.97833	-274.26245	261.4441	77.65777	313.25375	-268.92038	-263.03476	50.837624	155448.34443569183
620	2478.5781	1139.3882	3639.29	780.794	3734.2544	206.72311	3925.145	3191.208	686.5	1000.0	1239999	261.43185	78.17046	318.71576	-295.09598	261.43213	78.167625	325.0357	-288.68262	-263.3747	50.600254	155831.6651725769
621	3695.1816	63.42456	3758.6062	3631.757	3898.102	362.64267	4175.1553	2866.0786	1000.0	968.8	1241999	261.58694	78.496445	316.89218	-325.55896	261.5875	78.48781	330.6447	-323.90292	-263.45944	48.686195	156213.09064745903
622	2578.8809	933.25006	3728.0056	1442.1195	3898.4966	69.71851	3999.371	3800.3818	696.6667	1000.0	1243999	261.96475	78.17389	314.9334	-352.27316	261.96423	78.18163	317.54834	-349.8026	-263.8743	48.2336	156608.4786143303
623	3534.415	147.43127	3681.8462	3386.9836	3811.3384	311.15924	4014.9995	2910.981	988.0	972.4	1245999	262.0507	78.87925	318.6239	-375.7703	262.05127	78.86988	321.52026	-369.3184	-263.7843	50.085056	156994.1242210865
624	3591.5928	143.75037	3735.343	3447.8423	4028.4558	72.1132	4145.8413	3928.3733	1000.0	1000.0	1247999	261.98157	79.55412	319.9823	-386.8264	261.9845	79.54368	327.2973	-379.5479	-263.44104	50.46672	157384.25998687744
625	3549.142	45.910156	3595.0522	3503.232	2960.2388	960.0037	3831.08	1242.0243	1000.0	801.1	1249999	262.23975	79.56649	333.9622	-399.6443	262.23947	79.56607	315.4936	-407.93637	-263.82864	51.507744	157756.6061964035
626	2502.667	1213.1411	3715.808	1289.5259	3594.3796	1095.2688	3991.483	309.81674	690.0	908.3	1251999	262.277	80.10505	329.63965	-463.07968	262.27527	80.116066	326.42535	-468.29733	-263.80807	55.409966	158150.5851495266
627	3597.8848	111.581665	3709.4663	3486.303	3692.6772	710.5473	4052.0325	1574.3694	1000.0	943.8	1253999	261.9289	81.331245	312.5563	-526.17554	261.93204	81.330574	316.4817	-523.8086	-263.7057	60.495975	158548.21647143364
628	3686.7715	60.09729	3746.8687	3626.674	4033.5671	98.785934	4193.5557	3855.2153	1000.0	1000.0	1255999	262.23135	79.817604	340.84943	-524.16034	262.23245	79.82066	315.11777	-521.6454	-263.66562	57.52148	158945.05909752846
629	3142.1868	778.14075	3789.1282	2047.7721	3549.9207	929.53314	3983.411	776.2039	850.6667	923.1	1257999	262.16016	79.71934	311.55084	-524.8159	262.15933	79.71923	311.60092	-514.3082	-264.07568	50.84981	159323.72400307655
630	3623.4053	110.33118	3733.7366	3513.0742	3592.8618	816.5444	4101.729	1868.3278	1000.0	900.4	1259999	262.1409	79.99252	313.92056	-541.197	262.14157	79.99796	336.179	-548.9021	-263.8831	55.385887	159697.08789920807
631	1962.0674	1656.4724	3618.5398	305.59488	2713.5806	1302.0043	3953.1328	636.10254	1000.0	819.6	1261999	262.38184	78.85154	324.00604	-559.39685	262.38123	78.84148	321.39566	-554.28564	-264.2727	56.50282	160066.36460995674
632	3659.498	45.271606	3704.7698	3614.2266	3774.8013	83.33551	3898.9573	3606.5999	1000.0	1000.0	1263999	262.0747	79.45742	322.09375	-577.36176	262.0755	79.462494	314.67526	-576.0023	-264.22488	54.823532	160448.41060996056
633	3548.579	76.46326	3625.0422	3472.1157	3701.3555	105.88339	3878.63	3561.1838	1000.0	1000.0	1265999	262.30927	78.336655	352.46954	-611.40045	262.30948	78.34136	342.76263	-599.6022	-264.33713	53.330853	160827.1853263378
634	3757.3809	90.660034	3848.041	3666.721	3657.6978	700.0257	4044.3389	1596.7423	1000.0	934.7	1267999	263.18103	75.86666	321.17874	-639.09784	263.18134	75.868484	310.58148	-643.02686	-265.0855	57.226685	161204.2335050106
635	3556.6836	90.19873	3646.8823	3466.4849	3733.9792	61.98515	3828.7288	3642.6855	1000.0	1000.0	1269999	262.83322	76.91938	335.23227	-681.2207	262.83157	76.92265	316.80768	-672.20685	-264.59882	57.59246	161583.2940273285
636	3498.0083	31.507446	3529.5159	3466.501	3806.8723	72.53921	3915.061	3623.3562	1000.0	1000.0	1271999	262.66425	77.471794	318.93192	-698.4477	262.66443	77.4719	316.1242	-701.92645	-264.47046	51.251675	161955.4176580906
637	3410.7678	12.735107	3423.503	3398.0327	3305.0344	979.6154	3777.5437	378.97952	1000.0	911.3	1273999	262.7102	78.24345	315.38904	-700.2071	262.71075	78.251526	325.02682	-705.5488	-264.5897	49.859085	162315.78559160233
638	3325.1025	255.23901	3580.3416	3069.8635	3476.2212	342.43036	3857.6765	2738.1624	940.5	949.1	1275999	262.8	78.540955	326.10013	-718.28314	262.8008	78.55034	312.7856	-713.6971	-264.51587	53.30952	162672.80938005447
639	3440.606	36.149292	3476.7551	3404.4565	3803.5005	106.27856	3971.5159	3611.7979	1000.0	1000.0	1277999	263.4972	76.581535	316.28848	-717.37067	263.49802	76.575134	312.97253	-704.1408	-265.33063	52.39104	163029.65489649773
640	3423.54	52.588745	3476.1287	3370.9512	3753.448	184.93011	3944.322	3320.7673	1000.0	987.8	1279999	263.6171	76.48224	328.22806	-709.7683	263.61847	76.48709	317.23898	-692.14575	-265.50836	52.490665	163364.80553221703
641	3551.5776	38.293213	3589.8708	3513.2844	3662.0151	658.9578	4018.7856	1698.6007	1000.0	941.2	1281999	264.30405	74.41648	319.2537	-686.3391	264.30496	74.42413	315.64935	-681.8842	-266.14752	48.402546	163694.1455397606
642	2445.1113	1105.0474	3550.1587	1340.0638	3730.0269	357.75995	3987.8347	2697.3438	688.5	966.8	1283999	264.49026	73.43166	353.3048	-653.27185	264.49353	73.421745	314.48987	-649.5889	-265.86862	52.346226	164025.8868329525
643	2090.893	1652.004	3771.3071	14.32016	3658.405	541.0393	3954.4817	2082.8447	569.5	954.7	1285999	264.39658	73.832436	319.89966	-696.93066	264.3963	73.835945	319.9203	-687.4406	-266.22223	54.59382	164356.47737121582
644	3628.8125	55.788208	3684.6006	3573.0242	3610.8665	874.8371	4082.944	999.1063	1000.0	928.3	1287999	264.3398	74.53095	321.32068	-723.6611	264.33893	74.53654	314.335	-727.20215	-266.09543	53.46226	164683.83009505272
645	3707.9626	48.70044	3756.663	3659.2622	3783.0835	50.422707	3879.7866	3732.2737	1000.0	1000.0	1289999	264.6537	74.0443	307.23184	-774.53107	264.65482	74.04091	324.62347	-779.75226	-266.54407	48.707085	165016.25630235672
646	3739.8916	19.299805	3759.1914	3720.5918	3795.7883	553.7841	4074.725	2150.5457	1000.0	955.5	1291999	265.1909	72.90241	319.8968	-820.50977	265.19174	72.893166	312.08475	-831.8612	-266.84644	49.79768	165341.97867155075
647	3560.4102	24.597046	3585.0073	3535.8132	3765.0535	80.03885	3871.0186	3621.2893	1000.0	1000.0	1293999	265.35873	72.86261	315.82318	-852.87836	265.35846	72.86806	309.46408	-854.34576	-267.23257	49.32661	165669.00260210037
648	2910.461	1172.7766	3791.77	1253.0165	3758.356	113.33091	3937.2986	3487.4268	783.0	1000.0	1295999	265.52567	72.8655	311.3198	-852.38196	265.52603	72.87199	319.98096	-843.80096	-267.08307	51.150566	166011.00269532204
649	2961.895	841.9873	3803.8823	2119.9077	3025.9995	1312.9148	4045.256	121.24019	786.0	765.4	1297999	266.26053	70.30453	312.32407	-805.914	266.26123	70.30841	311.87982	-807.0149	-267.9628	50.04473	166331.70659780502
650	2038.1804	1020.8388	3680.9944	884.16473	3454.0625	1511.7057	4137.7554	-1073.4454	560.25	1000.0	1299999	265.99432	71.82611	305.64227	-815.55536	265.99332	71.83802	323.06802	-820.0032	-267.56924	49.423203	166671.67659068108
651	3589.0244	99.35718	3688.3816	3489.6672	3520.752	1031.9397	4040.7747	435.44547	1000.0	911.8	1301999	266.05005	73.4536	330.71448	-907.0847	266.0493	73.46447	322.5015	-913.4692	-267.66513	52.998993	167002.92517328262
652	3476.728	60.92981	3537.6577	3415.798	3219.669	1007.8402	3663.713	211.16336	1000.0	907.1	1303999	266.27902	74.03135	314.95248	-969.3715	266.28156	74.04139	310.77817	-961.07336	-268.25223	52.17229	167333.0388481617
653	3649.8184	0.52893066	3650.3472	3649.2893	3192.7266	1482.4205	4029.7102	-267.43048	1000.0	922.6	1305999	266.72104	71.94362	329.0438	-917.2018	266.7197	71.9422	328.12994	-903.56866	-268.5445	50.47613	167670.2554910183
654	3786.0376	95.53638	3881.574	3690.5012	3749.4192	124.128174	3977.0586	3544.1965	1000.0	1000.0	1307999	266.8411	71.954025	322.96225	-838.00085	266.84274	71.9515	315.31964	-840.7254	-268.73843	50.771088	168015.6008398533
655	3938.2573	17.699951	3955.9573	3920.5574	3753.043	98.45326	3898.285	3530.5762	1000.0	1000.0	1309999	267.20682	71.79178	312.50162	-800.1376	267.20694	71.813034	317.80124	-791.7709	-269.23462	51.742725	168360.47425413132
656	3706.3813	116.61438	3822.9956	3589.7668	3246.837	1087.7084	3859.7588	852.6994	1000.0	861.9	1311999	267.36877	72.41525	325.73007	-757.7014	267.36972	72.40936	324.43835	-755.3171	-268.83835	52.17261	168695.98595142365
657	3619.2026	37.401855	3656.6045	3581.8008	3052.5398	983.6495	4075.5203	1402.1177	1000.0	775.5	1313999	267.48807	72.189125	316.814	-734.0885	267.48907	72.18719	320.68375	-733.6599	-268.9946	49.250328	169017.23471093178
658	3008.0862	1141.4869	3892.3254	1396.3175	3827.7727	209.30919	4012.9043	3227.948	788.0	982.0	1315999	267.6422	72.57845	317.10886	-722.8978	267.6422	72.57921	317.10535	-724.57587	-269.51038	47.20065	169359.7511062622
659	3728.418	53.704956	3782.1228	3674.713	4047.1824	97.29511	4157.467	3864.9312	1000.0	1000.0	1317999	267.5577	72.7752	315.43237	-744.15814	267.5587	72.77846	324.05368	-742.10455	-269.5466	52.149742	169699.44464182854
660	1862.1333	1242.2885	3608.3452	821.75836	3606.077	648.92505	4002.457	1833.216	513.6667	929.9	1319999	268.36777	70.98883	314.97842	-803.7024	268.36737	70.999825	313.76083	-793.1979	-270.2033	53.52265	170035.0249993801
661	3619.5664	8.708618	3628.2751	3610.858	3478.3333	284.28543	3655.7725	2635.0903	1000.0	971.1	1321999	268.81665	71.63583	336.13022	-807.03235	268.81677	71.6395	339.34537	-817.5752	-270.4697	52.840633	170375.33429813385
662	3764.9539	2.352295	3767.3062	3762.6016	3336.479	943.98004	3941.2432	620.66077	1000.0	895.1	1323999	269.16394	70.91639	315.18542	-762.07574	269.1638	70.92132	323.98856	-778.87415	-271.13712	50.307617	170708.73147320747
663	3581.0012	105.27319	3686.2744	3475.728	1795.2161	1894.4906	3503.9248	-1473.3727	1000.0	937.0	1325999	269.38522	71.109	317.58438	-781.91327	269.3864	71.116974	323.1876	-778.78204	-271.05026	49.50182	171046.871178627
664	3599.6128	50.8584	3650.4712	3548.7544	3615.1902	636.6658	4019.5857	1755.1721	1000.0	1000.0	1327999	269.61703	70.74965	311.31802	-738.1325	269.61557	70.753044	310.01593	-743.4542	-271.38898	49.675568	171389.7765314579
665	3796.454	148.21277	3944.6667	3648.2412	3933.4114	94.673775	4059.199	3801.6423	1000.0	1000.0	1329999	269.50723	72.24161	325.812	-724.4701	269.50955	72.23393	330.5434	-725.2309	-271.41876	52.646923	171730.38558030128
666	3684.6504	61.25183	3745.9023	3623.3987	3871.286	99.88807	4074.173	3724.0898	1000.0	1000.0	1331999	269.52667	72.95351	322.3752	-681.7296	269.52744	72.95389	318.2016	-671.0346	-271.32986	47.29774	172071.59374928474
667	3777.5557	71.68701	3849.2427	3705.8687	3301.7812	1127.8064	3927.994	-55.729435	1000.0	1000.0	1333999	269.62247	72.63139	328.023	-668.62616	269.61987	72.6504	323.01837	-680.94617	-271.26443	53.38207	172416.5867483616
668	3657.2048	67.99707	3725.202	3589.2078	3788.8665	419.11563	4087.2422	2551.99	1000.0	1000.0	1335999	269.56546	72.78342	330.93176	-641.91394	269.5664	72.791084	314.53464	-646.12823	-271.3385	50.78635	172760.1342022419
669	2572.194	1397.4106	3737.0369	607.20593	3988.515	86.92267	4105.921	3838.1125	725.6667	1000.0	1337999	269.7647	72.394684	314.3117	-625.8362	269.7638	72.39438	313.08423	-594.7849	-271.33105	50.28986	173089.21470856667
670	3738.8655	51.804443	3790.67	3687.061	3607.4087	138.69458	3798.6362	3353.8215	1000.0	1000.0	1339999	269.8889	72.845665	343.40884	-561.4441	269.89127	72.86059	324.80478	-558.31604	-271.65646	53.754906	173406.92420816422
671	3355.4473	71.03357	3426.4807	3284.4136	3038.9258	1220.2228	3901.5925	268.79364	1000.0	811.1	1341999	270.27747	72.13347	344.7168	-548.3749	270.27505	72.13915	333.7524	-569.4279	-271.7718	51.39191	173715.6366007328
672	2605.1692	821.43097	3675.099	1678.3359	2886.3599	1174.7437	3958.6968	243.56123	747.6667	780.4	1343999	270.5218	71.023895	311.2999	-560.9744	270.5222	71.02543	364.95117	-549.0185	-272.28976	52.578575	174045.88205981255
673	3720.3853	95.23511	3815.6204	3625.1501	2930.9204	1369.0999	4176.7046	656.81305	1000.0	725.3	1345999	270.91187	69.34966	318.68866	-511.702	270.91132	69.33952	308.48404	-514.21814	-272.55792	48.235664	174367.33512425423
674	3751.3274	139.60278	3890.9302	3611.7246	3667.5786	623.2852	4097.9316	2002.0986	1000.0	929.9	1347999	271.50198	66.7824	316.3757	-497.0503	271.5016	66.79508	322.83276	-489.94653	-273.15762	49.163475	174703.7644762993
675	3863.1274	53.108643	3916.236	3810.0188	3750.5645	670.09216	4180.4927	1767.4832	1000.0	946.4	1349999	272.23846	64.25764	332.40875	-513.9703	272.2389	64.25233	316.82257	-499.40875	-273.91904	46.816296	175045.77246832848
676	3739.2566	114.31494	3853.5715	3624.9417	1815.365	2672.8489	3922.4246	-2975.3438	1000.0	847.5	1351999	272.56116	62.980816	347.84836	-518.7277	272.56238	62.987392	343.72708	-494.453	-274.18326	46.725697	175381.08112597466
677	2025.7542	1501.6631	3527.4172	524.091	-2175.5173	748.4426	-22.850584	-2934.5872	596.0	901.1	1353999	273.4625	60.991932	440.30167	-453.28363	273.4634	60.99108	466.55725	-460.84064	-275.35693	53.715076	175723.39551973343
678	745.8216	2755.3174	3501.139	-2009.4957	2012.6111	1615.4469	3692.3909	-806.2176	1000.0	814.2	1355999	274.03113	58.5812	490.70306	-411.78772	274.03128	58.582508	466.79706	-392.9695	-275.96295	56.181755	176058.36108517647
679	-2543.1023	144.3999	-2398.7024	-2687.5022	673.34656	2666.6694	3766.2998	-2727.789	1000.0	1000.0	1357999	274.05838	57.3735	491.3492	-369.85263	274.0559	57.396755	466.3548	-345.2192	-275.82715	53.086544	176411.09821295738
680	-1332.7123	1368.2985	35.586205	-2701.0107	3138.4253	1395.8816	4090.9263	69.708244	1000.0	903.1	1359999	274.2212	56.59065	442.38455	-314.51968	274.22214	56.586754	428.0862	-325.71896	-275.70407	48.044247	176759.67496490479
681	1346.1875	2468.6558	3814.8433	-1122.4684	2944.2095	1458.7208	4057.0476	343.6055	1000.0	751.3	1361999	273.99313	56.918602	395.15393	-371.27316	273.99307	56.921516	386.45862	-337.62485	-275.55045	50.018867	177078.89426732063
